Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Ailana,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ailbe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Ailbhe,..,-,..,-,..,..,..,..,..,-,3,..,..,..,..,4,-,-,..,6
Ailea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Aileana,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Aileen,7,4,4,3,6,4,..,..,3,..,3,..,..,..,..,..,..,-,-,-
Ailene,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ailey,-,-,-,-,-,-,-,-,-,-,-,..,-,..,-,-,-,-,-,-
Ailia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-,-
Ailidh,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-,..
Ailie,-,-,..,-,-,..,-,-,-,-,-,..,-,..,-,..,-,..,-,-
Ailis,3,..,..,..,4,-,..,..,..,-,..,..,-,..,..,-,..,..,-,..
Ailisa,-,..,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Ailise,-,3,-,-,3,-,..,-,-,..,..,-,..,..,-,..,-,-,..,..
Ailish,..,4,..,..,..,..,..,..,4,..,..,..,..,-,-,..,4,-,-,..
Ailisha,..,-,..,..,-,-,-,-,-,-,-,..,-,..,-,-,-,-,-,-
Aille,-,-,-,-,..,-,-,-,-,-,..,-,-,-,..,-,-,-,-,-
Aillinn,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Ailsa,..,-,-,..,..,..,-,..,..,..,..,3,..,-,-,..,4,..,..,..
Ailse,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Ailsise,-,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aime,-,-,-,..,..,..,..,..,-,..,-,4,-,-,3,..,-,-,-,..
Aimeasha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Aimee,98,111,90,90,107,113,131,175,146,131,123,105,124,85,91,62,56,38,37,28
Aimee-Jayne,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aimee-Jean,-,-,-,-,-,-,-,-,-,-,..,..,-,..,-,-,-,-,-,-
Aimee-Jo,-,-,-,-,-,-,-,-,..,-,..,-,-,-,-,-,-,-,-,-
Aimee-kate,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,-,-,-,-,-
Aimee-Le,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aimee-Lea,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Aimeelee,-,-,-,-,-,-,-,-,..,..,-,-,-,-,-,..,-,-,-,-
Aimee-Lee,..,..,..,-,..,..,-,3,-,..,..,..,3,..,3,..,-,-,-,..
Aimee-Leigh,..,..,..,-,..,..,..,..,..,-,4,9,..,..,..,3,-,-,..,-
Aimee-Louise,-,..,..,-,..,..,..,-,..,..,..,3,3,-,..,-,-,-,-,-
Aimee-Marie,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aimee-May,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aimee-Rae,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aimee-rose,-,-,-,..,-,-,-,-,-,-,-,-,-,..,3,..,..,..,..,-
Aimelee,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Aime-Leigh,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aimen,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Aimes,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Aimi,-,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aimie,-,..,..,4,-,-,..,..,-,-,..,..,..,-,-,-,-,-,-,-
Aimiee,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aimie-Lee,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aimie-Louise,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Aimmie,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aimse,-,-,-,-,..,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Aimy,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Ain,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Aina,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Ainara,-,-,-,-,-,-,-,..,-,-,..,-,-,-,-,-,-,-,-,-
Aine,57,64,59,71,56,51,43,41,44,36,55,35,35,37,31,25,26,29,20,24
Aine-Louise,-,-,..,-,..,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Aine-Marie,-,..,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Aine-May,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Aine-Rose,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Aingeal,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,-,-,-
Aingeall,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Aingeal-rose,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Ainhoa,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ainnir,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Ainsley,-,..,-,..,..,-,-,..,..,-,-,-,-,-,-,-,-,-,-,-
Ainslie,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aiobh,-,-,-,-,-,..,..,..,-,-,-,-,-,-,..,-,-,-,-,-
Aiobha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Aiobhan,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Aiobhann,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Aiobhe,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,..,-
Aiobhean,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Aiobheann,..,-,-,-,3,..,-,-,..,-,-,..,-,-,..,-,..,-,-,-
Aiobhin,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aiobhinn,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,..,-,-,-
Aiofe,-,..,-,-,-,..,..,..,-,..,-,-,-,-,-,-,-,-,-,-
Aionagh,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aiotha,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aira,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..,-,-,-,-,-
Aireann,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Airiesha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Airin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Airina,-,-,-,-,-,-,-,-,-,-,-,..,..,-,..,-,-,-,-,-
Aisha,..,6,..,4,..,4,..,3,3,3,..,..,..,-,..,3,..,..,3,..
Aishah,-,..,-,-,..,-,-,-,-,..,-,..,-,-,-,..,-,-,-,-
Aishea,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aishleann,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Aishleen,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Aishlin,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,-,-,-,-,-
Aishling,..,..,..,3,..,-,-,..,..,..,-,-,..,..,..,-,-,..,-,-
Aishlinn,..,..,-,-,-,..,-,-,-,-,..,-,-,-,3,..,-,-,-,-
Aishlyn,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aishwarya,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Aisleen,-,..,-,-,..,4,..,..,..,-,-,..,-,-,-,-,-,-,-,-
Aisleigh,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aislene,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aisleyne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Aislin,..,3,-,..,..,..,-,..,..,-,-,-,-,-,-,-,-,-,-,-
Aisling,38,38,32,20,28,33,25,19,18,17,13,13,14,21,8,12,12,9,11,6
Aislingmarie,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aislinn,10,13,11,10,15,6,5,7,8,8,5,6,4,4,3,4,..,..,4,4
Aislinng,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aislinn-Mae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Aislinn-Rose,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aislyn,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aissatu,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Aiste,-,-,-,-,-,-,-,-,-,-,-,..,-,..,..,-,..,-,..,-
Aisyah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Aitana,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aiva,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,..,-,-
Aivah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Aivanna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Aiveen,..,-,-,-,-,..,-,..,..,..,-,-,..,-,..,-,-,-,-,-
Aiyana,-,-,-,-,-,-,..,..,-,-,-,-,-,-,..,-,..,..,-,..
Aiyanah,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aiyana-Rose,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Aiyanna,-,-,-,-,-,-,-,-,-,-,..,-,-,..,-,-,-,-,-,-
Aiza,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,..,-
Aizah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..
Aizza,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aj,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Ajala,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Ajia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Ajibola,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ajola,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Ajwa,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Akaisha,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Akasha,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Akasma,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Akeelaa,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Akeisha,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Akeysha,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Akili,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Akino,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Akira,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Akisha,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Akshara,-,-,-,-,-,-,-,-,-,..,-,-,..,-,-,-,-,-,-,..
Akshata,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Akuti,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Akvile,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,..,-,..,..,-
Al,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Ala,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alaa,-,..,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Alaia,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,..,-,..,..
Alaidh,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Alaiha,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Alaina,-,-,-,..,-,-,..,-,-,-,..,-,..,..,..,-,..,..,-,..
Alainn,-,-,-,-,-,..,-,-,-,-,-,..,-,-,-,-,..,-,-,-
Alaiyah,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alaiza,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Alana,26,26,18,20,33,22,19,17,16,22,19,20,24,18,16,4,14,3,7,12
Alanagh,-,-,-,-,-,..,..,-,-,-,-,-,..,-,-,..,-,..,-,..
Alanah,..,..,-,-,-,3,..,5,..,-,..,-,..,3,..,..,-,-,-,-
Alana-Jane,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Alanda,-,-,-,-,-,-,-,-,..,-,-,-,-,..,-,-,-,-,-,-
Alani,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Alanie,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Alanis,3,-,-,-,-,..,-,..,-,..,-,-,-,-,-,..,-,-,-,-
Alanna,19,17,9,13,20,15,20,14,13,15,23,17,5,11,12,10,13,12,7,9
Alannagh,-,-,..,-,-,-,-,..,-,-,-,..,-,-,-,-,-,..,..,-
Alannah,9,11,14,14,8,12,5,13,12,11,15,17,7,10,17,8,7,10,12,7
Alannah-Brooke,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Alannah-Rose,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Alanna-jane,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Alanna-Jayne,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alanna-star,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Alanni,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Alanta,-,-,-,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alanus,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alanya,-,-,-,-,-,-,-,..,..,-,-,-,-,-,-,..,-,-,-,-
Alanyss,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Alaoighse,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alaoise,-,-,-,..,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Alaoise-mae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Alara,-,-,-,-,-,-,-,-,-,..,-,..,-,-,..,-,..,..,-,-
Alaska,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alaya,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,..,..
Alayah,..,-,-,-,-,..,-,..,..,-,-,-,-,-,..,-,..,..,..,..
Alayla-Rose,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Alayna,-,-,-,-,-,-,-,-,-,..,-,..,-,..,-,..,4,..,..,..
Alaynna,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Alaysia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alba,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,..,7,..,3
Albany,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-
Alberta,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albjona,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Alea,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,..
Aleagh,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Aleah,..,-,-,-,-,-,-,..,..,..,..,-,3,..,..,..,3,..,..,6
Aleahsha,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Aleana,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aleanbh,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Aleasha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Alec,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Alecha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Alecia,-,-,-,-,-,-,-,-,-,-,..,-,3,..,..,-,-,..,-,-
Aleeah,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,..,..,-,-,-
Aleeah-Jai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Aleece,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aleena,-,-,..,-,..,-,..,-,..,..,..,..,-,-,..,-,..,-,-,..
Aleenah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Aleera,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Aleese,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Aleesha,..,..,-,-,-,..,..,-,6,..,..,4,..,..,..,-,3,..,..,..
Aleesia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Aleesya,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Aleeyah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-,..,-
Aleia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Aleigh,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Aleigha,-,-,-,-,-,..,-,-,..,-,..,..,..,-,..,..,..,..,..,..
Aleina,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Aleine,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Aleisha,-,-,..,-,..,..,..,-,..,-,..,3,..,-,..,5,..,..,..,-
Aleks,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aleksandra,-,-,-,-,-,-,-,-,-,..,3,5,5,5,4,..,..,7,5,8
Aleksis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alela,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Alena,..,-,-,-,..,..,-,..,..,-,..,..,-,-,..,-,-,..,-,-
Alera,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Alesa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Alese,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Alesha,-,..,-,..,-,..,..,..,..,4,5,11,23,22,19,13,11,9,3,5
Alesha-jane,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Aleshia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Alesia,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,..,-,-,-,-
Alessa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..
Alessandra,-,-,-,-,-,-,-,-,-,..,-,..,-,-,..,-,-,-,-,-
Alesshandra,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Alessia,-,..,..,-,-,-,-,-,-,..,-,-,-,-,-,..,-,-,..,..
Aleta,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alethea,-,-,-,-,-,-,..,-,..,-,-,..,-,-,-,-,..,..,-,-
Alethia,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Aleu,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Alev,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Alex,13,12,9,17,33,40,32,35,27,33,36,30,26,29,13,13,11,9,10,8
Alexa,..,-,..,-,..,-,-,4,..,-,-,..,12,11,11,9,10,13,13,11
Alexah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Alexaleigh,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Alexa-lilly,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Alexander,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Alexandra,52,48,37,33,42,44,30,34,29,28,28,37,37,34,27,24,31,17,24,18
Alexandrea,-,..,-,..,-,-,-,-,-,-,-,..,-,..,-,-,..,-,..,-
Alexandria,3,-,..,5,6,..,5,..,6,4,6,4,..,4,-,3,3,..,-,5
Alexandrina,-,-,-,-,..,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Alexandrine,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Alexa-rose,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,..,-,-,-
Alexi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Alexia,-,-,-,-,..,..,-,-,-,-,-,4,..,-,..,..,..,..,..,4
Alexia-Jayde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Alexia-Rose,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Alexie,-,-,-,-,-,-,-,-,..,-,-,..,-,..,-,-,-,-,-,-
Alexis,-,-,..,..,3,-,..,..,..,6,7,13,13,11,24,29,23,13,14,13
Alexis-Katrina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alexis-Lily,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Alexius,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Alexs,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alexsandra,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Alexsis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Alexus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Alexus-victoria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Alexx,-,-,-,-,-,-,-,-,..,-,-,-,..,-,-,-,-,-,-,-
Alexy,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Alexzandra,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Alexzena,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Aleya,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,..,-,..
Aleyah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,..
Aleyha,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Aleyna,-,-,-,-,-,-,-,-,-,..,..,-,..,..,-,-,3,-,-,..
Aleysha,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,..
Ali,..,-,-,-,..,-,-,-,..,-,-,..,..,..,..,..,..,-,-,..
Alia,-,..,-,-,-,-,-,..,..,-,-,-,-,-,-,..,..,..,..,3
Aliah,-,-,-,..,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Aliana,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Alica,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Alicamarie,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Alice,40,36,27,28,39,33,28,31,24,20,14,22,31,30,38,29,47,35,38,51
Alice-diana,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Alice-Jean,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alice-Joy,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Alice-Louise,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Alice-Marie,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alice-Rose,-,-,-,-,-,-,-,..,-,-,-,..,-,-,-,-,-,-,-,-
Alicia,12,14,7,16,15,26,27,19,37,30,23,28,18,29,19,20,19,16,11,7
Alicia-Bo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alicia-Lee,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alicia-Louise,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alicia-Marie,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Alicia-Rose,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Alicija,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Alicja,-,-,-,-,-,-,-,-,-,..,..,4,3,6,4,8,6,3,10,10
Alicsha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Aliese,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Aliesha,-,-,-,..,-,-,-,..,..,..,-,..,-,-,..,-,-,-,-,-
Aliesha-Leigh,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Aliisa,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Alija,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Alijah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Alijhanna,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Ali-Jo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Alimah,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Ali-May,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Alina,..,-,..,-,-,..,-,-,..,..,-,-,..,..,..,-,-,-,..,..
Aline,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
